ID,Name,Address,Unit No,Postal Code,Primary Contact Last Name,Primary Contact First Name,Phone,Phone Ext,Industry,Employees at Facility,Latitude,Longitude,Number,Street,City,State,Country
363,Lincoln Electric Company Of Canada,179 Wicksteed Avenue,,M4G 2B9,Conroy,Frank,416-467-4258,,All Other Misc. Fabricated Metal Product Mfg.,247,43.711776,-79.354723,179,Wicksteed Ave,Toronto,ON,CA
23518,Loders Croklaan Canada Inc,195 Belfield Road,,M9W 1G8,Mijokovic,Goran,416-243-2334,26,Fat & Oil Refining & Blending,16,43.700449,-79.580123,195,Belfield Rd,Toronto,ON,CA
25274,Lodhia Jewellers,170 The Donway West,113,M3C 2G3,Lodhia,Balkrishna,416-441-2856,,Jewellery Stores,3,43.735386,-79.348047,170,The Donway W,Toronto,ON,CA
25828,Long Auto Collision Centre,"260 Midwest Rd, #18",,M1P 3B4,Zhou,Juan,647-339-0127,,"Automotive Body, Paint & Interior R&M",2,43.758308,-79.271559,260,Midwest Rd,Toronto,ON,CA
25086,Long McQuade Musical Instruments,2777 Steeles Ave W,,M3J 3K5,Malinowski,Andrew,905-837-9785,294,Musical Instrument & Supplies Stores,25,43.781704,-79.490574,2777,Steeles Ave W,Toronto,ON,CA
22092,LongLok Canada,5 Crockford Blvd,,M1L 4J9,Tracey,Rob,416-288-6855,,"Coating, Engraving & Heat Treating Activities",15,43.735466,-79.285846,5,Crockford Blvd,Toronto,ON,CA
22248,Longford International Ltd,41 Lamont Avenue,,M1S 1A8,Viegas,Ralph,416-298-6622,216,All Other Industrial Machinery Mfg.,68,43.707098,-79.520482,41,Lamont Ave,Toronto,ON,CA
25285,Lorin Fraser Service Centre Ltd,219 Gerrard St East,,M5A 2E7,Lam,Tony,416-922-1752,,General Automotive Repair,2,43.661281,-79.37084,219,Gerrard St E,Toronto,ON,CA
25458,Lorin Fraser Service Centre Ltd,219 Gerrard St East,,M5A 2E7,Lam,Tony,416-804-8898,,General Automotive Repair,2,43.661281,-79.37084,219,Gerrard St E,Toronto,ON,CA
25019,Lorin Fraser Service Centre Ltd,219 Gerrard Street East,,M5A 2E7,Lam,Tony,416-922-1752,,General Automotive Repair,2,43.661281,-79.37084,219,Gerrard St E,Toronto,ON,CA
25427,Lorne Press,395 Oakdale Road,,M3N 1W7,Ferguson,Mark,416-742-8323,,Folding Paperboard Box Mfg.,4,43.748117,-79.526807,395,Oakdale Rd,Toronto,ON,CA
24769,Lorne Press,395 Oakdale Road,,M3N 1W7,Ferguson,Mark,416-742-8323,,Folding Paperboard Box Mfg.,4,43.748117,-79.526807,395,Oakdale Rd,Toronto,ON,CA
23153,Lorpon Labels Inc,24 Huddersfield Road,,M9W 5Z6,PONTAROLLO,BOB,416-679-1215,222,Other Printing,27,43.743549,-79.624069,24,Huddersfield Rd,Toronto,ON,CA
24715,Louis Dreyfus Company Canada ULC,55 Torlake Crescent,,M8Z 1B4,Martinson,Dale,416-259-7177,,Frozen Food Mfg.,55,43.612072,-79.525861,55,Torlake Cres,Toronto,ON,CA
22315,Louis Frankian Jewellers Inc,55 Queen Street East,1103,M5C 1R6,Frankian,Bert,416-363-2116,,Jewellery & Silverware Mfg.,2,43.652725,-79.376828,55,Queen St E,Toronto,ON,CA
22721,Louis Interiors Inc,1283 Caledonia Rd,,M6A 2X7,Muller,Bill,416-785-9909,,Upholstered Household Furniture Mfg.,40,43.722192,-79.468771,1283,Caledonia Rd,Toronto,ON,CA
24843,Loveleen Auto Sales,11 Racine Rd,,M9W 2Z2,Nagla,Kabal,416-248-1166,,General Automotive Repair,1,43.715061,-79.571063,11,Racine Rd,Toronto,ON,CA
23984,Loveleen Auto Sales And Service,11 Racine Rd,,M9W 2Z2,Nagla,Kabal,416-209-9751,,General Automotive Repair,1,43.715061,-79.571063,11,Racine Rd,Toronto,ON,CA
25350,Lovsuns Tunneling Canada Ltd,441 Carlingview Drive,,M9W 5G7,Manji,Carmen,647-255-0018,,Construction Machinery Mfg.,67,43.699331,-79.600945,441,Carlingview Dr,Toronto,ON,CA
23413,Lowes Mfg Ltd Ta Decal Craft,3400 Midland Ave,7,M1V 4Y4,Lowe,Roger,416-292-8452,,Commercial Screen Printing,6,43.810506,-79.291093,3400,Midland Ave,Toronto,ON,CA
24751,Loyal Customs Cleaners,1304 Weston Rd,,M6M 4R5,KIM,Henry,416-249-3000,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),3,43.689397,-79.496734,1304,Weston Rd,Toronto,ON,CA
25433,Lucy Furbacher,1024 Dupont St,103,M6H 1Z6,Furbacher,Lucy,416-537-5450,,All Other Miscellaneous Mfg.,2,43.669666,-79.434391,1024,Dupont St,Toronto,ON,CA
25300,Lush Manufacturing,35 Jutland Rd,,M8Z 2G6,O'Donell,Claudio,647-317-3571,,Soap & Cleaning Compound Mfg.,250,43.627071,-79.524302,35,Jutland Rd,Toronto,ON,CA
25578,Luxe Auto Collision,144 Oakdale Road,,M3N 1V9,Moradi,Shima,844-217-5893,,"Automotive Body, Paint & Interior R&M",8,43.744261,-79.526289,144,Oakdale Rd,Toronto,ON,CA
24771,Luxe Auto Collision,144 Oakdale Road,,M3N 1V9,Moradi,Shima,416-247-5055,223,"Automotive Body, Paint & Interior R&M",14,43.744261,-79.526289,144,Oakdale Rd,Toronto,ON,CA
23864,Luxury Auto Body,26 Chauncey Ave,,M8Z 2Z4,Rodrigues,Effie,416-233-0768,,"Automotive Body, Paint & Interior R&M",4,43.637829,-79.523888,26,Chauncey Ave,Toronto,ON,CA
22934,Lynett Funeral Home,3299 Dundas St W,,M6P 2A5,Shymko,Robert,416-767-1176,,Funeral Homes,6,43.665234,-79.479844,3299,Dundas St W,Toronto,ON,CA
24382,Lynnpak,355 Nugget Ave,,M1S 4J2,Lin,Jack,416-321-9707,221,Plastics Bag Manufacturing,19,43.796203,-79.247694,355,Nugget Ave,Toronto,ON,CA
24352,M  S Auto Refinishing,1293 Queen Street,,M4L 1C2,Marcozzi,Andy,416-651-5898,,"Automotive Body, Paint & Interior R&M",3,43.663529,-79.328296,1293,Queen St E,Toronto,ON,CA
21886,M Fibres Inc,500 Keele St,401,M6N 3C9,Mckenna,Michael,416-763-5770,,Nonwoven Fabric Mills,14,43.668468,-79.467324,500,Keele St,Toronto,ON,CA
22242,M Kabir Contracting Inc,75 Midwest Road,,M1P 3A6,Uddin,Mohd,416-755-9111,,Other Millwork,6,43.753844,-79.267521,75,Midwest Rd,Toronto,ON,CA
24185,M M Plating Inc,100 Barbados Blvd,,M1J 1K9,Mazor,Jerry,416-267-5811,,"Coating, Engraving & Heat Treating Activities",28,43.735715,-79.239774,100,Barbados Blvd,Toronto,ON,CA
24595,M W General Auto Repairs,1A Harold Street,,M8V 2W8,Demianiuk,Peter,416-251-3493,,General Automotive Repair,2,43.613378,-79.499625,1,Harold St,Toronto,ON,CA
25892,M. Kabir Contracting Inc,17 Skagway Ave,,M1M 3T9,Uddin,Mohd,416-755-9111,,Other Millwork,20,43.72848,-79.243105,17,Skagway Ave,Toronto,ON,CA
25102,MALVERN GARAGE LTD,2050 McCowan Road,,M1S 4P5,BAKIC,CHARLES,416-292-5044,,General Automotive Repair,5,43.794741,-79.261928,2050,McCowan Rd,Toronto,ON,CA
22385,MC Auto,26 Heintzman Street,Rear,M6P 2J6,Nguyen,Kim,416-769-8296,,General Automotive Repair,2,43.665892,-79.463692,26,Heintzman St,Toronto,ON,CA
24750,MC Centreless Grinding LTD,39 Estate Dr,,M1H 2Z2,Caruso,Carmen,416-285-7906,,Other Metalworking Machinery Mfg.,4,43.78284,-79.236929,39,Estate Dr,Toronto,ON,CA
25442,MC Dairy Company 1991Limited,106 North Queen St,,M8Z 2E2,Wrzesnewskyj,Borys,416-231-1491,,Dairy Product (except Frozen & Fluid) Mfg.,18,43.621483,-79.547585,106,N Queen St,Toronto,ON,CA
25237,MHK Enterprises Inc,215 Victoria Street,201,M5B 1T9,Mardirossian,Haroution,416-366-7295,,"Mineral, Ore & Precious Metal Whl.",1,43.655067,-79.378719,215,Victoria St,Toronto,ON,CA
25060,MICHAEL DRAGONETTI DENTURIST INC,549 Wilson Heights Blvd,,M3H 2V7,DRAGONETTI,MICHAEL,416-748-0219,,Offices of Dentists,1,43.75127,-79.456061,549,Wilson Heights Blvd,Toronto,ON,CA
25309,MICHAEL DRAGONETTI DENTURIST INC,543 WILSON HEIGHTS BLVD,,M3H 2V7,DRAGONETTI,MICHAEL,416-748-0219,,Offices of Dentists,1,43.751224,-79.456128,543,Wilson Heights Blvd,Toronto,ON,CA
24283,MJDaley Manufacturing Co Limited,425 Comstock Road,,M1L 2H4,Pechenick,Les,416-752-2030,,Metal Window & Door Mfg.,21,43.722911,-79.276415,425,Comstock Rd,Toronto,ON,CA
21962,ML Disposal Service,29 Judson St,,M8Z 1A4,Silva,Rene,416-603-7878,,Waste Collection,6,43.615271,-79.499864,29,Judson St,Toronto,ON,CA
24799,MM Auto Body,2270 Kingston Rd ,,M1N 1T9,HAJIANI,MO,416-266-2229,,"Automotive Body, Paint & Interior R&M",2,43.70526,-79.252412,2270,Kingston Rd,Toronto,ON,CA
22303,MOH Holdings Inc Faster Linen Service Ltd,89 Torlake Cres,,M8Z 1B4,Halberstadt,Mark,416-252-2030,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),140,43.61342,-79.525307,89,Torlake Cres,Toronto,ON,CA
22373,MP Machining Ltd,445 Midwest Road,32,M1P 4Y9,Dragan,Ioan,416-759-2173,,Cold-Rolled Steel Shape Mfg.,3,43.765519,-79.271317,445,Midwest Rd,Toronto,ON,CA
22804,MPI Morheat Inc,21 Meteor Drive,,M9W 1A3,Ravindran,Sajeed,416-675-7329,,"Measuring, Medical & Controlling Devices Mfg.",12,43.680832,-79.590256,21,Meteor Dr,Toronto,ON,CA
547,MSB Plastics Manufacturing Ltd Plant 2,10 Disco Rd,,M9W 1L7,Lia,Julian,416-675-2220,267,Motor Vehicle Plastic Parts Mfg.,233,43.703286,-79.591162,10,Disco Rd,Toronto,ON,CA
544,MSB Plastics Manufacturing Ltd Plt 1,23 Disco Rd,,M9W 1M2,Sorrentino,Enzo,416-246-1782,,Motor Vehicle Plastic Parts Mfg.,304,43.701485,-79.591876,23,Disco Rd,Toronto,ON,CA
24226,MSP,37 Penn Drive,,M9L 2A6,Mckague,Adrian,416-745-9600,230,"Turned Product & Screw, Nut & Bolt Mfg.",30,43.751904,-79.557081,37,Penn Dr,Toronto,ON,CA
24464,MSP Protection Systems Inc,38 Kilchurn Castle Drive,,M1T 2W4,Deeks,James,416-291-2341,,Electrical Wiring & Construction Supplies Whl,1,43.792975,-79.294486,38,Kilchurn Castle Dr,Toronto,ON,CA
22114,MST Bronze Limited,345 Munster Avenue,,M8Z 3C6,Dickson,Joan,416-234-1015,25,All Other Miscellaneous Mfg.,8,43.638267,-79.53015,345,Munster Ave,Toronto,ON,CA
22838,MTG General Machining Inc,1570 Midland Avenue,5,M1P 3C3,Gisarov,Mike,416-285-0726,,Machine Shops,4,43.755736,-79.26694,1570,Midland Ave,Toronto,ON,CA
23515,MTR Autobody,11 Thora Ave,,M1L 2P7,Ramsamooj,Manik,416-686-2398,,"Automotive Body, Paint & Interior R&M",1,43.691853,-79.290501,11,Thyra Ave,Toronto,ON,CA
25133,MTricks Autosports Inc,416 Bloor St W,,M6P 3L4,Mendes,Tony,416-531-8609,,General Automotive Repair,2,43.665974,-79.408159,416,Bloor St W,Toronto,ON,CA
24170,MV Cultured Marble,15 Crockford Blvd,10,M1L 4J9,Vong,Minh,416-288-8683,,All Other Non-Metallic Mineral Product Mfg.,2,43.735947,-79.28561,15,Crockford Blvd,Toronto,ON,CA
24112,MW Metal Spinning Ltd,60 Alness Street,,M3J 2G9,Goldstein,Annette,416-661-8003,,Cold-Rolled Steel Shape Mfg.,1,43.772973,-79.473324,60,Alness St,Toronto,ON,CA
23439,Maaco Auto Painting And Collision,19 Advance Rd,,M8Z 2S6,Magno,Mario,416-233-0991,,"Automotive Body, Paint & Interior R&M",7,43.633569,-79.529604,19,Advance Rd,Toronto,ON,CA
22837,Maaco Autopainting Bodywork,1100 FINCH AVE W,11:00 AM,M3J 2E2,Stone,Arlene,416-650-5588,,"Automotive Body, Paint & Interior R&M",5,43.768928,-79.473512,1100,Finch Ave W,Toronto,ON,CA
437,MacGregors Meat  Seafood Ltd,265 Garyray Dr,,M9L 1P2,Saunders,Steve,416-749-5951,,Rendering & Meat Processing from Carcasses,93,43.768769,-79.538635,265,Garyray Dr,Toronto,ON,CA
23010,MacGyver Collision Autobody,3360 Midland Ave,,M1V 4V7,Mouannes,Sandra,416-291-7323,,"Automotive Body, Paint & Interior R&M",2,43.808646,-79.290985,3360,Midland Ave,Toronto,ON,CA
15301,MacKinnon Bowes Limited,162 Wicksteed Avenue,,M4G 2B6,Cole,Alex,416-465-7508,,Funeral Homes,35,43.712272,-79.354527,162,Wicksteed Ave,Toronto,ON,CA
25879,MacKinnon Bowes Limited,2 Meridian Road,,M9W 4Z7,Cole,Alex,416-465-7508,,Funeral Homes,35,43.683146,-79.581931,2,Meridian Rd,Toronto,ON,CA
23956,Macfarlane Nameplate Anodizing Inc,185 Carlingview Dr,7,M9W 5E8,Gottdenker,Debbie,416-675-7150,,"Coating, Engraving & Heat Treating Activities",17,43.68234,-79.592479,185,Carlingview Dr,Toronto,ON,CA
22925,Machinery Canada,963 Martin Grove Rd,,M9W 4V6,Wheeldon,Tim,416-244-5361,,"All Other Machinery, Equip. & Supplies Whl.",9,43.695878,-79.571434,963,Martin Grove Rd,Toronto,ON,CA
81,Mackinnon Bowes Ltd,162 Wicksteed Ave,,M6H 2B6,Cole,Allan,416-465-7508,,Funeral Homes,50,43.712272,-79.354527,162,Wicksteed Ave,Toronto,ON,CA
24675,Magic Coin Laundry,666 Burnhamthorpe Road,,M9C 2Z4,LeSarge,Raymond,416-620-9666,,Coin-Operated Laundries & Dry Cleaners,2,43.641684,-79.576691,666,Burnhamthorpe Rd,Toronto,ON,CA
393,MagtronHeroux Devtek,1480 Birchmount Rd,,M1P 2E3,Secord,Mike,416-757-2366,8462,Aerospace Product & Parts Mfg.,53,43.75494,-79.289028,1480,Birchmount Rd,Toronto,ON,CA
23960,Mailcrafters Canada Inc,212 Oakdale Road,,M3N 2S5,Morell,Richard Rick,416-289-2639,,Commercial & Service Industry Machinery Mfg.,4,43.745498,-79.526242,212,Oakdale Rd,Toronto,ON,CA
22893,Main Auto Body Ltd,1408 Victoria Park Ave,,M4A 2L8,Kiyonaga,Dale,416-759-5646,,"Automotive Body, Paint & Interior R&M",4,43.719134,-79.300883,1408,Victoria Park Ave,Toronto,ON,CA
24478,Maiwand Auto Service,3501 Dundas St W,,M6S 2S6,Rahim,Abdul,416-760-7198,,Tire Dealers,1,43.665473,-79.488846,3501,Dundas St W,Toronto,ON,CA
22495,Majestic Muffler Custom Exhaust Inc,6462 Kingston Road,,M1C 1L4,Rende,Frank,416-287-1807,,Automotive Exhaust System Repair,5,43.792304,-79.157546,6462,Kingston Rd,Toronto,ON,CA
25431,Mallia Inc,77A Sheffield St,,M6M 3E9,Matar,Mark,416-703-0023,,"Women's & Girls' Suit,Coat,Jacket,Skirt Mfg.",30,43.707197,-79.470999,77,Sheffield St,Toronto,ON,CA
25264,Mallia Inc,77A Sheffield St,77a,M6M 3E9,Ma,Mark,416-703-0023,,Cut & Sew Clothing Contracting,25,43.707197,-79.470999,77,Sheffield St,Toronto,ON,CA
22463,Malpack Ltd,130 Silver Star Blvd,,M1V 4V8,DiPietro,Emanuele,905-428-3751,,"General Freight Trucking, Local",1,43.807076,-79.293441,130,Silver Star Blvd,Toronto,ON,CA
23573,Malvern Ultrasound And Mammography,1333 Neilson Road,230,M1B 4Y9,Vourlas,Anastasios,416-465-5735,,Medical & Diagnostic Laboratories,7,43.808506,-79.21963,1333,Neilson Rd,Toronto,ON,CA
22687,Management Graphics 2000,312 Dolomite Dr,121,M3J 2N2,Klein,George,416-667-8877,325,All Other Services Related to Advertising,2,43.780323,-79.475295,312,Dolomite Dr,Toronto,ON,CA
24176,Mandarin Dental Lab Inc,260 Richmond St East,,M5A 1P4,Sim,Stanis,416-363-6907,,Medical Equipment & Supplies Mfg.,4,43.653353,-79.370324,260,Richmond St E,Toronto,ON,CA
21989,Maneli Importing Inc,76 Geary Ave,,M6H 2B5,Toniolo,Rosanna,416-531-8955,,"China, Glassware, Crockery & Pottery Whl.",2,43.671021,-79.432975,76,Geary Ave,Toronto,ON,CA
22829,Manik Verma,1635 Lawrence Ave West,,M4Y 1Y5,Verma,Manik,416-726-5736,,Coin-Operated Laundries & Dry Cleaners,4,43.704634,-79.492236,1635,Lawrence Ave W,Toronto,ON,CA
25033,Manjit Gill,69 Westmore Drive,,M9V 4Y6,New Gill Furniture,New Gill Furniture,416-748-9900,,Other Wood Household Furniture Mfg.,10,43.73926,-79.602135,69,Westmore Dr,Toronto,ON,CA
23866,Manoucher Fine Food Inc,703 Clayson Rd,,M9M 2H4,Cherepakha,Angelina,416-747-1234,,Commercial Bakeries & Frozen Product Mfg.,25,43.727683,-79.528242,703,Clayson Rd,Toronto,ON,CA
23487,Maple Leaf Coin Car Wash,1980 Lawrence Ave E,,M3J 2B1,Ghaith,David,416-752-9346,,Car Washes,6,43.744853,-79.297872,1980,Lawrence Ave E,Toronto,ON,CA
408,Maple Leaf Foods Cappola Cartwright,92 Cartwright Ave,,M6A 1V2,Grant,Joel,204-235-8232,,Rendering & Meat Processing from Carcasses,39,43.723052,-79.464028,92,Cartwright Ave,Toronto,ON,CA
409,Maple Leaf Foods Cappola Lepage,25 Lepage Crt,,M3J 3M3,Grant,Joel,204-235-8232,,Rendering & Meat Processing from Carcasses,71,43.70011,-79.4163,,,Toronto,ON,CA
383,Maple Leaf Foods Inc,100 Ethel Avenue,,M6N 4Z7,Grant,Joel,204-235-8232,,Poultry Processing,741,43.668836,-79.474633,100,Ethel Ave,Toronto,ON,CA
399,Maple Leaf Foods Inc,150 Bartor Road,,M9M 2G6,Tennier,Anne,905-285-5721,,All Other Food Mfg.,254,43.724572,-79.524857,150,Bartor Rd,Toronto,ON,CA
22336,Maple Steel Works,2115 Codlin Cres,,M9W 5K7,Sandhu,Gurmit,416-798-4341,,All Other Automotive R&M,1,43.749221,-79.636457,2115,Codlin Cres,Toronto,ON,CA
205,Marana Kitchen & Home Design Inc.,29 Portland Street,,M8Y 1A6,Amorim,Tony,416-259-3445,26,Wood Kitchen Cabinet & Counter Top Mfg.,24,43.620064,-79.492895,29,Portland St,Toronto,ON,CA
25040,Marana Kitchens Home Design Inc,297 Carlingview Drive,,M9W 5G3,Furtado,Mario,416-259-3445,,Other Millwork,21,43.689971,-79.596242,297,Carlingview Dr,Toronto,ON,CA
22080,Marathon Cleaners,391 Vaughan Road,,M6C 2N8,Noormohamed,Azadali,416-656-0753,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),4,43.688946,-79.431764,391,Vaughan Rd,Toronto,ON,CA
24703,Marble Renewal,109 Railside Rd,304,M3A 1B2,Russell,Kirk,416-445-2093,,All Other Special Trade Contracting,15,43.735298,-79.326573,109,Railside Rd,Toronto,ON,CA
25468,Marbles Of Portugal,11 Dublin St,,M6H 1J4,Jacinto,Almicar,416-534-5155,,All Other Non-Metallic Mineral Product Mfg.,9,43.654398,-79.443501,11,Dublin St,Toronto,ON,CA
22973,Marca College,2902 Danforth Avenue,,M4C 1M1,Chimenti,Joe,905-305-1010,,Technical & Trade Schools,9,43.690176,-79.294045,2902,Danforth Ave,Toronto,ON,CA
181,Marcam Printers,29 Connell Court,7,M8Z 5T7,Alexander,Dan,416-240-9495,232,Other Printing,15,43.613623,-79.519271,29,Connell Ct,Toronto,ON,CA
22891,Mariani Metal Fabricators Limited,263 Carrier Drive,,M9W 5Y8,Ramaraju,Venkat,416-798-2969,,All Other Misc. Fabricated Metal Product Mfg.,47,43.75155,-79.614525,263,Carrier Dr,Toronto,ON,CA
25104,Marika Technical Service Incorporated,40 Skagway Ave,1,M1M 3V1,Sokolovska,Marika,416-264-9959,,Waste Collection,1,43.731747,-79.240797,40,Skagway Ave,Toronto,ON,CA
24616,Marina Cleaners,2275 Lake Shore Blvd W,101,M8V 3Y3,Cho,Sung In,416-253-0176,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),2,43.619575,-79.485341,2275,Lake Shore Blvd W,Toronto,ON,CA
23820,Marini Foods Ltd,184 Toryork Drive,,M9L 1X6,Arnone,Rino,416-749-2466,225,Rendering & Meat Processing from Carcasses,25,43.760179,-79.557515,184,Toryork Dr,Toronto,ON,CA
22280,Mario's Dufferin Service,3175 Dufferin St,,M6A 2T2,Perri,Mario,416-782-5169,,General Automotive Repair,1,43.718085,-79.455089,3175,Dufferin St,Toronto,ON,CA
22384,Mario's Garage Inc,2B  Fennings Street,,M6J 3B8,Almeida,Roger,146-531-0875,,General Automotive Repair,2,43.644094,-79.42156,2,Fennings St,Toronto,ON,CA
22980,Mark 1 Cleaners,2208 Queen St E,C,M4E 1E7,KIM,YISEOUB,416-737-0031,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),4,43.672528,-79.289279,2208,Queen St E,Toronto,ON,CA
23780,Mark J Mooney Associates Limited,150 Eglinton Ave E,suite 404,M4P 1E8,Mooney,Mark,416-928-2893,,Parking Lots & Garages,3,43.707906,-79.394007,150,Eglinton Ave E,Toronto,ON,CA
23464,Markdom Plastic Products Limited,1220 Birchmount Rd,,M1P 2C3,Pathmanathan,Ravi,416-752-4290,239,Motor Vehicle Plastic Parts Mfg.,83,43.745584,-79.284646,1220,Birchmount Rd,Toronto,ON,CA
23996,Market Cleaners,156 The Esplanade,,M5A 4A5,Taleb,Fred,416-941-8996,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),2,43.648888,-79.369079,156,The Esplanade,Toronto,ON,CA
22177,Markham Litho Ltd,90 Venture Dr,2,M1B 3L6,Katzsch,Klaus,416-299-4360,23,Other Printing,7,43.807137,-79.199924,90,Venture Dr,Toronto,ON,CA
24704,Markos Jewellery,55 Queen Street East,704,M5C 1R6,Hasou,Joseph,416-864-0959,,Other Personal & Household Goods R&M,4,43.652725,-79.376828,55,Queen St E,Toronto,ON,CA
24410,Martin Loomer's Office,69 Vermont Ave,,M6G 1X8,Loomer,Martin,416-534-2161,,Music Publishers,1,43.671018,-79.418167,69,Vermont Ave,Toronto,ON,CA
24120,Martin Ross Group,250 Canarctic Drive,,M3J 2P4,Girardo,Mauro,416-661-2661,,Jewellery & Silverware Mfg.,89,43.776611,-79.489666,250,Canarctic Dr,Toronto,ON,CA
22220,Martin's Cleaners Ltd,1072 Islington Ave,,M8Z 4R6,Gatti,Marta,416-231-3327,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),12,43.635168,-79.520227,1072,Islington Ave,Toronto,ON,CA
23472,Martino Bros Co Limited,3379 Dundas St W,,M6S 2R9,Martino,Jack,416-763-5211,,"Automotive Body, Paint & Interior R&M",12,43.66545,-79.483218,3379,Dundas St W,Toronto,ON,CA
23473,Martino Brothers Airport Company,606 Dixon Road,,M9W 1J1,Martino,Vince,416-248-5211,,"Automotive Body, Paint & Interior R&M",12,43.691571,-79.57339,606,Dixon Rd,Toronto,ON,CA
24644,Maryvale Denture Clinic,1499 Pharmacy Avenue,1,M1R 2J7,Crupi,Vince,416-449-8331,,Offices of All Other Health Practitioners,2,43.759616,-79.310102,1499,Pharmacy Ave,Toronto,ON,CA
23811,Masco Metal Finishing,106 Rivalda Rd,,M9M 2M8,OLIVER,KEN,416-816-8517,,"Coating, Engraving & Heat Treating Activities",15,43.742353,-79.536273,106,Rivalda Rd,Toronto,ON,CA
23369,Massive Auto Collision,1361 DuPont Street,,M6H 2A9,Staffiere,Tony,416-533-3884,,"Automotive Body, Paint & Interior R&M",6,43.666645,-79.445692,1361,Dupont St,Toronto,ON,CA
21887,Master Blind Industries,63 Silver Star Blvd,D11,M1V 5E5,Wong,David,416-609-2262,,"All Other Misc. Store Retailers, n.e.c.",1,43.80725,-79.290555,63,Silver Star Blvd,Toronto,ON,CA
23219,Master's Cleaners,197 Sheppard Ave East,,M2N 3A8,Shin,Deasik,416-223-1858,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),2,43.763854,-79.398985,197,Sheppard Ave E,Toronto,ON,CA
24438,MasterTov Motors,73 Alness St,4,M3J 2H2,Gehtman,Eiliya,416-661-1549,,General Automotive Repair,4,43.774019,-79.472567,73,Alness St,Toronto,ON,CA
57,Material Sciences Corporation Continuous Colour Coat Ltd,1430 Martin Grove Road,,M9W 4Y1,Toyama,Marika,416-743-7980,243,"Coating, Engraving & Heat Treating Activities",108,43.716785,-79.583075,1430,Martin Grove Rd,Toronto,ON,CA
24941,Matte Tool And Machine LTD,122 Toryork Drive,2,M9L 1X6,Matte,Bruce,416-749-2797,,Machine Shops,7,43.757449,-79.550745,122,Toryork Dr,Toronto,ON,CA
24520,Max Berg Ltd,38 Peveril Hill Road North,,M6C 3B1,Berg,Daniel,416-781-5594,,Landscaping Services,3,43.700148,-79.426739,38,Peveril Hl N,Toronto,ON,CA
22077,Mayers Autobody,2342 Gerrard St E,,M4E 2E1,Mayer,Andrew,416-698-7671,,"Automotive Body, Paint & Interior R&M",1,43.68577,-79.293002,2342,Gerrard St E,Toronto,ON,CA
22111,Maypole Dairy,64 Fordhouse Blvd,,M8Z 5X7,Groeneveld,Jamie,416-252-5925,3,Ice Cream & Frozen Dessert Mfg.,8,43.616633,-79.536454,64,Fordhouse Blvd,Toronto,ON,CA
59,Mc Nally Auto Service,49 Toro Road,,M3J 2A4,Mc Nally,Pauline,416-398-6766,,General Automotive Repair,8,43.760338,-79.485739,49,Toro Rd,Toronto,ON,CA
505,McAsphalt Industries Ltd Toronto Terminal,41 Basin Street,,M4M 1A1,Gardner,Joel,416-281-8181,251,Asphalt Paving Mixture & Block Mfg.,5,43.650253,-79.336564,41,Basin St,Toronto,ON,CA
150,McCain Food Canada,55 Torlake Crescent,,M8Z 1B4,Spencer,Brian,416-259-7851,212543,Frozen Food Mfg.,55,43.612072,-79.525861,55,Torlake Cres,Toronto,ON,CA
87,McCall Centre For Continuing Care,140 Sherway Drive,,M9C 1A4,Wyrwas,Dwayne,416-259-2573,8106,Nursing Care Facilities,160,43.610011,-79.56213,140,Sherway Dr,Toronto,ON,CA
24698,McCarthy Plastic Coatings 2001 Ltd,78 Signet Drive,1,M9L 1T9,Smith,Cameron,416-741-8422,,All Other Plastic Product Mfg.,10,43.759285,-79.540099,78,Signet Dr,Toronto,ON,CA
24457,McCaul Cleaners,1441 Queen Street West,,M6R 1A1,Ramroop,Manee,416-533-4763,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),1,43.64017,-79.437695,1441,Queen St W,Toronto,ON,CA
25489,McCaul Cleaners,1441 Queen Street West,,M6R 1A1,Ramroop,Manee,416-533-4763,,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),1,43.64017,-79.437695,1441,Queen St W,Toronto,ON,CA
